pickup_zip,dropoff_zip,avg_trip_time,avg_trip_distance,avg_total_amount,avg_tip_amount
00083,10454,1097.6178343949,4.32917198254045,20.7866876383496,2.85484075318476
00083,10455,1380.89743589744,5.2648717936797,24.446794577134,2.89628202945758
00083,10456,1478.92222222222,6.0868888537089,25.9478884379069,2.92566666127079
00083,10457,1501.07547169811,7.68216978379016,30.2645278966652,3.74754718132317
00083,10458,1915.45,10.5817499777457,41.750333070755,6.12591666984372
00083,10459,1531.35135135135,7.38243244789742,30.894864623611,4.51270271636344
00083,10460,1930.46341463415,9.91731702990648,40.0341460065144,5.74341464583285
00083,10461,2979.9125,11.631500017643,43.6092495918274,6.12137498557568
00083,10462,1835.20547945205,10.8635616498451,40.4112326217024,5.00863015161802
00083,10463,1533.75568181818,9.67863635312427,39.0278407606212,5.94843749869192
00083,10464,2160,14.2150001525879,54.2633330027262,11.1299999554952
00083,10465,1860.45,12.4362500667572,46.3719996452332,7.05975001454353
00083,10466,2071.85,13.4539999961853,49.6109996795654,7.78399999141693
00083,10467,1847.35185185185,12.0103703958017,44.3651846426505,6.16037037727182
00083,10468,1732.84722222222,9.08374997642305,35.3913885090086,4.36194444696109
00083,10469,1847.68181818182,13.0290909680453,45.6986357948997,5.73590910477056
00083,10470,1770.69230769231,12.9553845478938,47.4215378394494,8.12153849234948
00083,10471,1511.91194968553,10.4044339836768,41.4989936816617,6.59091194770621
00083,10472,1562.48,8.69440000534058,32.7579998779297,3.65799997128546
00083,10473,1726.92307692308,8.70153852609488,33.7799996596116,3.88230772201832
00083,10474,1717.04545454545,7.13500005548651,30.8745450973511,4.27909090302207
00083,10475,1861.64285714286,13.6221429279872,46.7064279828753,5.73214285714286
00083,11004,2852,18.7600002288818,74.2099990844727,12.3699998855591
00083,11005,3159.33333333333,20.9133332570394,76.5899988810221,9.33333333333333
00083,11040,1957,20.6000003814697,74.7900009155273,12.460000038147
00083,11101,1300.70772337203,3.7353104477516,20.484007919635,3.23294295077877
00083,11102,1273.45894736842,4.79301053461276,24.2696418732091,3.83453683785702
00083,11103,1395.55515041021,5.04842296729005,25.3888238812971,4.11384685435006
00083,11104,1341.34592445328,4.26956262266186,21.6117691908395,3.40787275860949
00083,11105,1520.71941489362,5.7791622401552,28.431542366109,4.44676861369566
00083,11106,1210.29547553093,4.24316712969008,22.2062786697571,3.53587257139048
00083,11109,1332.76086956522,4.19543479318204,22.5591301710709,3.49826086085776
00083,11201,1993.08073022312,8.48170791737448,35.5479631621262,5.49419472617594
00083,11203,3059.78947368421,13.1126316723071,50.9563154923288,5.2089473824752
00083,11204,2621.88636363636,15.0331817757,62.5247727307406,11.3529545718973
00083,11205,2168.24509803922,9.0824754764052,39.3180388983558,6.04512255058131
00083,11206,1942.1637279597,7.84994963134266,34.8974808589637,5.32992443858977
00083,11207,2640.62068965517,11.7000000723477,47.3327584102236,6.08034482495538
00083,11208,2941.53846153846,12.6900000939002,50.4776916503906,5.14923081031212
00083,11209,2986.02083333333,14.8988020718098,57.9236976305644,8.44390625009934
00083,11210,2913.96428571429,14.6692857912609,58.8578574316842,9.06750001226153
00083,11211,1871.34728234728,7.07962963339112,32.3214619385617,4.85515151906646
00083,11212,3283.14285714286,14.9314285914103,57.9595237005325,7.22904768444243
00083,11213,4757.08108108108,11.8848648457914,47.307837563592,6.35810814032684
00083,11214,2698.24590163934,16.8103278269533,63.329179795062,9.38147549941892
00083,11215,2536.2,10.7317454521584,45.5477330606634,7.51699392347625
00083,11216,2259.23107569721,10.1917529856541,42.5320315721975,6.61075696527246
00083,11217,2366.3556547619,9.27589285604301,39.6471723360675,6.35873511941394
00083,11218,2215.79310344828,12.8363448268381,51.1255860164248,7.59055172163865
00083,11219,2725.87096774194,14.1709677980792,56.1880643906132,7.21193542019013
00083,11220,3987.49056603774,13.6615093519103,53.2362262797806,8.06886794467298
00083,11221,2820.29508196721,9.29994536227867,40.8514203973155,5.98934428857975
00083,11222,1555.26046511628,5.30046511938406,26.5207253611365,4.23639999857995
00083,11223,2336.66071428571,15.8823214258466,58.9349997384208,9.02785712513807
00083,11224,3432.35714285714,19.4935714176723,70.6621439797538,7.27357135500227
00083,11225,2509.91596638655,11.3851259936806,47.3699997332918,7.4763024995307
00083,11226,2605.89937106918,12.9888679396431,49.9509429931641,5.72691826184966
00083,11228,2493.57142857143,14.9092857156481,57.5882140568324,8.22642864499773
00083,11229,3116.24242424242,17.1024243325898,67.5069699142918,10.8996969280821
00083,11230,3337.875,14.7254807765667,56.2609613858736,7.81663462204429
00083,11231,2041.60526315789,9.85164471284339,41.0992430887724,6.49023025240259
00083,11232,2442.64634146341,11.6356097256265,49.3876824727873,7.97500001021275
00083,11233,2611.21917808219,10.7009588920907,45.4891778083697,6.52150683207055
00083,11234,3177.21739130435,18.5117391192395,69.0173911633699,9.6891304306362
00083,11235,3137.77272727273,20.6584090753035,72.8604549928145,8.80477276715365
00083,11236,3369.63888888889,16.8797223038144,62.2438887490167,6.56444446245829
00083,11237,2193.16216216216,8.79972971331429,39.1462158576862,5.83297297731042
00083,11238,2278.729390681,9.92075267231165,42.3105552837413,6.7349999863187
00083,11239,4733.5,18.0350008010864,70.8300018310547,6.28000020980835
00083,11251,2619.92307692308,8.9700000836299,40.9153841458834,5.80769227101253
00083,11354,2152.30526315789,11.7072631635164,48.5062103673031,6.75000001505802
00083,11355,2124.77272727273,11.6495454311371,46.7577269294045,6.66772725365379
00083,11356,2744.2,13.7040000915527,51.007999420166,2.89200000762939
00083,11357,2241.80952380952,13.8209524154663,54.6776188441685,8.9099999836513
00083,11358,2404.47368421053,13.8368420851858,54.0384206269917,8.19526318499917
00083,11360,2477.84615384615,16.9330769318801,65.8007686321552,9.8100000351954
00083,11361,2351.32,16.5032000350952,62.9188000488281,9.79479990392923
00083,11362,2647.125,17.9349998235703,68.5987501144409,10.9612500667572
00083,11363,2459,17.8360000610352,65.3439994812012,10.7819999694824
00083,11364,2284.33333333333,16.0011109246148,60.1622216966417,9.0622222688463
00083,11365,2228.57575757576,12.2272727272727,48.6881812124541,6.92393932198033
00083,11366,2005,13.4220001220703,49.7619995117187,6.33799991607666
00083,11367,2393.80555555556,12.8858333163791,52.0780554877387,7.11361111534966
00083,11368,2009.55555555556,10.1430222161611,43.7899109988742,6.58071110813154
00083,11369,1756.69122807018,9.08585961659749,41.548666515685,6.46319299246136
00083,11370,1666.98148148148,7.6627777505804,35.8350924209312,5.37722222258647
00083,11371,1886.1479533826,9.83236924061714,44.6097483831485,7.33290221138697
00083,11372,1977.34375,6.31236606729882,29.9288613157613,4.63357142680408
00083,11373,1715.9823943662,7.05126761886435,31.6252460949857,4.19834506679589
00083,11374,1786.43113772455,8.49862277079485,35.8934727343257,5.06305388633363
00083,11375,2301.78347578348,10.2211395980965,43.4384612656726,6.31065527326361
00083,11377,1338.20395738204,5.08470320048398,24.5860879976455,3.58412481436458
00083,11378,1761.61111111111,7.03984126212105,33.5563491034129,5.2815079537649
00083,11379,1899.81578947368,8.45368419822894,37.6756576236926,6.20223682805112
00083,11385,2198.25396825397,9.27968257949466,40.1809520570059,5.94142858187358
00083,11411,2664,18.6500000953674,66.2399997711182,6.21250009536743
00083,11412,2560.72727272727,17.6672726544467,65.0263630260121,8.46636364676736
00083,11413,3265.85714285714,20.1271427699498,72.3371434892927,6.97285720280239
00083,11414,3010.83333333333,15.8616666793823,58.7099990844727,5.82000001271566
00083,11415,2011.8,11.4348749279976,45.6237498760223,6.91012501716614
00083,11416,2702.66666666667,15.0216666857402,53.3933334350586,5.75333344936371
00083,11417,2783.72222222222,12.8577777544657,54.1877774132623,9.05944448047214
00083,11418,2367.62068965517,12.5603448275862,52.0727583786537,8.43551722066156
00083,11419,2712,14.6088234957527,59.5688227485208,8.61294112485998
00083,11420,3030.90322580645,16.7854838986551,67.0816118794103,10.2227419422519
00083,11421,2422.78260869565,12.6491304480511,50.769564587137,6.99913039414779
00083,11422,2870.71428571429,19.9442858014788,70.665714263916,10.6885715212141
00083,11423,2062.57142857143,15.9171427318028,59.665714263916,9.94999980926514
00083,11426,2533.625,19.0200004577637,64.8699979782104,6.73749995231628
00083,11427,2246,16.4933330217997,57.6966654459635,7.3066668510437
00083,11428,2382,17.6019996643066,62.539998626709,6.45
00083,11429,2872.75,18.3849995136261,65.1624999046326,6.44624997139908
00083,11430,2888.74773729404,18.7656532766474,67.6005589118771,10.5661603844612
00083,11432,2375.25,14.3095000267029,55.264250087738,8.04649994373321
00083,11433,3145,15.2472727515481,61.0318176963113,8.45999996905977
00083,11434,2749.74074074074,17.8937037785848,63.9296287254051,7.72481476819074
00083,11435,2213.91549295775,13.8698591715853,56.2529575186716,8.27985913946595
00083,11436,2739.67796610169,16.5191524796567,66.7657623291016,9.82644066972248
00083,11691,3729.66666666667,26.8566665649414,90.7966664632161,11.1500002543132
00083,11692,4522,27.5,106.300003051758,24.5
00083,11693,2784,16.7800006866455,62.7999992370605,10
00083,11694,3299,22.0380001068115,80.6719985961914,11.2159999847412
00083,,2234.57034082669,14.1448549641569,80.8492466436079,11.9321573498774
10001,00083,1122.23107827541,2.57303556348418,16.6609951529283,2.61919001074664
10001,10001,470.965936345757,0.838878916452316,9.55600816401354,1.57511722195517
10001,10002,1223.07011899779,6.6072564729088,18.2873803446454,2.7181323894924
10001,10003,721.700956271751,1.63835726837364,12.0504062127133,1.89753163828695
10001,10004,1394.61999470639,4.4430971384808,22.8560772253335,3.58381668792633
10001,10005,1296.77177905607,4.30404185917669,21.7842713823701,3.28128387209999
10001,10006,1318.09645837792,3.82072972634523,20.5742684975187,3.20638240599011
10001,10007,1020.13124138662,3.04743913190212,17.1962241689798,2.6760523306292
10001,10009,936.480451134328,2.31947026878332,15.0002463207875,2.27687737354851
10001,10010,533.758642752722,1.09093099135368,9.74320344714721,1.56981655508702
10001,10011,543.891044530947,1.03163969601204,8.95519467872571,1.46389257464667
10001,10012,877.647761457591,2.11907960491551,14.1982384343519,2.19420722287345
10001,10013,939.553174074691,31.7846251575406,15.2031252943221,2.36558653644167
10001,10014,587.544082113047,1.44813062142925,10.7275002733304,1.72197347468645
10001,10016,649.227198810834,1.14906274793696,10.6311233000603,1.68720842238634
10001,10017,815.500658694771,1.3993189513821,12.4785034476179,2.04384954877976
10001,10018,561.402482647311,0.878478223314297,9.63431131383336,1.57268534788138
10001,10019,762.299552864482,1.52574789246782,12.3418849853084,1.99920699487287
10001,10020,758.655213415884,1.31445528725363,11.6375132570936,1.90510148112119
10001,10021,1261.01908200103,68.4908613620997,18.7613608986222,2.85782080482526
10001,10022,1022.79317917747,1.95904254392775,15.0878688261808,2.39394855064067
10001,10023,886.71379025331,2.30789369707116,14.6868580895154,2.28723797783369
10001,10024,1059.46051851168,7.19197142250563,17.9306972397536,2.78233171796844
10001,10025,1200.63589119692,4.28593490560084,20.9083989437915,3.11663091747022
10001,10026,1390.80987387387,5.04764252168638,23.7561164605081,3.40153657647645
10001,10027,1421.12551020408,5.85935958963306,25.93893112712,3.73068857434993
10001,10028,1449.63859226424,141.694028469156,20.3464019597291,3.0781902690417
10001,10029,1354.28140797023,262.944757637762,22.3661637760795,3.20713940049617
10001,10030,1539.03754761473,6.8340377335202,28.6661977250715,3.80107201796728
10001,10031,1414.28958024025,1047.62117087513,28.773394881609,4.06433459713865
10001,10032,1480.57132181999,8.06209483350389,32.1660200965955,4.68653603857962
10001,10033,1635.89979681318,8.84625494495531,34.6150632822989,5.13645385783921
10001,10034,1637.125625,10.2966812481685,38.5833704584837,5.65984166048001
10001,10035,1499.03506061326,5.7438768747931,25.9760539004093,3.6968290941258
10001,10036,756.984742097582,1.09763449122928,10.5550605179448,1.72498879428977
10001,10037,1642.98410535876,6.60354677841514,28.0524587917068,3.84046548754899
10001,10038,1230.02229378939,3.86918071007115,20.2226236985265,3.04110108329199
10001,10039,1612.02727621975,7.57511717898544,31.3711713863436,4.29532847249801
10001,10040,1673.85150768064,9.60855869773938,36.6980349404885,5.26940071712752
10001,10044,1569.43474387528,5.60982627958922,26.7934072936298,4.03761247079197
10001,10048,1271.5171624714,4.14913805821395,21.4291073852236,3.28609458313478
10001,10055,1083.84842883549,1.70576709894508,14.2818299794153,2.28127541651264
10001,10065,1195.4233380937,36.3125776926934,17.6933417703026,2.71603445620247
10001,10069,861.356825653152,2.49551992453783,14.7972841545526,2.17478343642347
10001,10075,1260.76631983421,142.071308393663,19.729883016602,2.97989270989235
10001,10103,789.941891891892,1.52624324169513,12.9374189299506,2.10167567385612
10001,10104,750.09485458613,1.35143624013436,12.0181655815517,2.14017896870989
10001,10107,777.299173553719,1.535966944596,12.929173594861,2.0589256205342
10001,10111,826.277340676633,1.46481510377793,12.8591188309607,2.08103068439798
10001,10112,1017.20952380952,1.84760317045545,15.4600158343239,2.49652380423532
10001,10115,1424.77127659574,5.89941489950139,27.4112231376323,4.51547872766535
10001,10128,1347.05629263644,81.1951592206622,21.3781682744228,3.24118880218616
10001,10151,943.233532934132,1.96347304554043,14.8659880175562,2.37437125611046
10001,10152,934.678417266187,1.80711510598043,14.5534172675592,2.31708632864514
10001,10153,1076.45101500441,2.04586054165071,15.7943203577612,2.489157102947
10001,10154,1002.54309825196,1.79866183969973,14.6455846749709,2.35818263876963
10001,10155,1066.54109589041,2.20636986025937,16.2689725857347,2.53632419937414
10001,10280,1169.05366357069,4.04454119536048,20.4831172441509,3.0708384896507
10001,10281,1109.71037122082,3.57276617023528,18.873362281703,2.93849750870887
10001,10282,1001.12015813788,3.31063743927744,17.7605889014471,2.75777273965628
10001,10285,999.125,3.37514422719295,18.1634854284617,2.88872596107943
10001,10301,2614.30434782609,17.8633333081784,78.8159416032874,11.179637683515
10001,10302,2843.61538461538,20.3976924602802,84.936153118427,14.0669229947604
10001,10303,2764.5625,22.2268751263618,95.7237501144409,21.8956249952316
10001,10304,2562.29452054795,16.7726712880069,76.9143830652106,12.8100685240471
10001,10305,2497.33898305085,15.9010169627303,74.0346319769735,11.3063841606938
10001,10306,3697.80530973451,19.3007964581515,84.9553091504932,13.1573451535892
10001,10307,3186.57142857143,30.7785712650844,114.19142804827,14.747142791748
10001,10308,3304.84615384615,22.3757692483755,95.3238457899827,14.6853846770066
10001,10309,3151.66666666667,28.2778570538475,109.336665925525,16.089761915661
10001,10310,2826.2131147541,18.8227868314649,82.4840980279641,11.8811475253496
10001,10312,3098.39240506329,26.5267088684855,106.102784748319,16.4789872712727
10001,10314,2729.28404669261,20.0043579724976,87.6072368250747,14.3570427867124
10001,10451,2096.89494680851,8.59942155034143,34.7429517060518,4.32593749540838
10001,10452,1836.1956928839,9.68272472527366,36.7697842514024,4.27181648065891
10001,10453,1846.53379310345,10.7356137834746,39.3991443239409,4.17157241883206
10001,10454,1490.85889070147,7.53066069616968,30.3222426979227,3.81810767255225
10001,10455,1811.07034220532,8.69205321830488,34.5168056216077,3.83870722176401
10001,10456,3634.53913043478,9.63780434027962,36.9989886283875,3.78676086802481
10001,10457,2269.67201166181,10.9426822008961,40.410116176216,4.55979591387571
10001,10458,2358.16146393972,12.9346393885089,47.6058877097008,5.91743810871061
10001,10459,2226.27197802198,10.811291202084,40.0235160130721,3.98142856878362
10001,10460,2299.63476070529,12.2901259165267,44.3404530061582,4.68652392079308
10001,10461,2491.61386138614,14.5763916533903,53.2525189591713,7.36023102363221
10001,10462,2605.68652849741,13.1707685804944,47.6248010236365,6.05101898977523
10001,10463,1771.59469808542,11.7737849717288,45.4798968914858,6.8761148798525
10001,10464,2519.48717948718,17.8048718036749,65.3202565511068,10.7187179861925
10001,10465,2156.28571428571,14.9168406705536,53.5708239104722,7.63332415326591
10001,10466,2376.16333333333,16.331033337911,55.1742664082845,5.56443332945928
10001,10467,2313.22474226804,14.8314020680398,51.6058656299237,5.73650515482751
10001,10468,2018.66381418093,11.8840220178544,43.266271008256,5.241185819885
10001,10469,2425.52873563218,15.9730344766858,55.0766433562356,6.51128735038741
10001,10470,2366.53235294118,15.0740293867448,53.6412056530223,7.71249999441754
10001,10471,1841.82547501759,12.799387755191,49.3358269623683,7.59508796805813
10001,10472,2254.72764227642,12.0209756094993,42.8644711758063,4.60176828631571
10001,10473,2051.29936305732,12.3103184831623,44.6418679676744,5.00087048256109
10001,10474,2507.66666666667,10.3121154063787,40.3156405840165,4.7190384605589
10001,10475,2498.31380753138,17.0087866284358,59.119414006317,6.81836821296287
10001,11001,2463.47619047619,17.8733331589472,69.2966670081729,10.9309523786817
10001,11004,2294.63636363636,17.5896970575506,65.1966667175293,9.60272731203021
10001,11005,3007.53333333333,17.6986666361491,77.364000193278,10.1579999923706
10001,11040,2207.66666666667,18.8433335622152,65.9699999491374,5.53333346048991
10001,11101,1333.22386712403,4.10900027183626,24.5123030230508,3.7430682449876
10001,11102,1669.41097631427,5.95289890230916,28.3448720866996,4.39184749233846
10001,11103,1725.97031398668,6.08119314888565,28.8940844455069,4.536550902129
10001,11104,1518.91663672296,5.28833273611093,26.2043386124211,4.08611210918826
10001,11105,1890.56352168876,7.09699961684634,32.5116499061059,5.14549362739077
10001,11106,1591.39935852982,5.27602895462418,25.9280181358492,4.02999046359543
10001,11109,1200.66902404526,3.53390382093284,24.1372983371352,3.71427157474879
10001,11201,1579.24717898031,5.46458007344021,26.2866230501269,4.15099772146264
10001,11203,2574.70144628099,9.99258264948514,42.3776029486301,5.08512396247449
10001,11204,2265.22520107239,12.4244638035953,49.5455896208817,6.98836460943276
10001,11205,1744.18754197448,6.06510242220337,28.7833383664579,4.37214909693385
10001,11206,1876.02082779403,6.17973145598228,30.0181296641529,4.54681113426761
10001,11207,2668.48516949153,10.4585805022615,42.5200138112246,5.46701270959598
10001,11208,2832.83235294118,12.9394411942538,51.5789409749648,5.55138234474751
10001,11209,2203.29958506224,12.0142634891824,48.8990952838011,7.62573650778036
10001,11210,2836.84784889822,11.4701888715733,47.6221508724617,6.15847848230877
10001,11211,1701.28421325052,5.47278959647315,27.6932510456437,4.25248188725678
10001,11212,3104.61759729272,10.3447208146355,43.6010655824303,4.96282572132518
10001,11213,2201.36209933075,8.40578725746124,36.639573437515,5.17119760177872
10001,11214,2487.33866133866,14.4790109954514,53.6259237817236,7.37052947478174
10001,11215,1990.02653425006,7.43653832805545,35.1913830420307,5.67801222252433
10001,11216,2093.92624337431,7.34687831498715,33.6731665192778,5.13459569580111
10001,11217,1810.01178767718,5.99865345884099,29.0547271251403,4.609511861864
10001,11218,1908.9931459904,9.64782042038449,41.6476717821016,6.45244002318861
10001,11219,2466.97527812114,11.3237206353835,45.7637080863321,6.2204202685542
10001,11220,2201.1940376569,10.612390167793,43.7172853617489,6.51360877266516
10001,11221,2231.17677954388,7.40283207249131,34.6651786651295,5.09529785920056
10001,11222,1766.51511654743,5.41539002972155,29.693965331308,4.76273136728143
10001,11223,2678.81350114416,14.0674256274575,54.9996680776915,7.18449657182774
10001,11224,2951.51877133106,17.3605119360185,63.990648276163,8.60508531385416
10001,11225,2068.07116823326,13.9755726117171,34.8580085308749,5.26000384100992
10001,11226,2211.18588516746,9.43109809394088,40.7869662481062,6.10864114610514
10001,11228,2106.99679487179,12.3355982762117,49.5896044837104,7.48382477955216
10001,11229,2800.16047548291,15.0953640332017,58.0903267428212,8.06203565817675
10001,11230,2242.12089810017,11.5746344399988,47.689642875992,6.92537132386069
10001,11231,1734.32489190859,6.62833142436059,31.7026328581488,5.12193417431044
10001,11232,1818.28731212863,8.59393918776754,38.414991066115,5.94923103225672
10001,11233,2411.92111062142,8.49319965064972,37.7654293391504,5.07901718329233
10001,11234,2969.99539170507,14.8749616013328,58.4248847023866,7.66986174243982
10001,11235,2620.65558510638,17.8502393643907,65.0497206170508,8.69212766094232
10001,11236,3133.56018518519,13.7488426124608,54.0551848588166,5.42247685728836
10001,11237,2284.04161768164,7.6734916589245,35.910691011493,5.48906889110725
10001,11238,1891.96292466765,6.66078877693793,31.450767096318,4.94265583840321
10001,11239,3156.39130434783,16.3691304939381,61.139854984007,5.57115938006968
10001,11251,1851.91143911439,6.0445387440414,30.293579119158,4.88107011942846
10001,11354,2138.19574119574,12.4589107233808,51.8235544646792,7.08862409650681
10001,11355,2379.60428571429,11.6933714239938,49.5650714138576,6.73004283669006
10001,11356,2384.17021276596,14.1179255576844,57.5985107016056,8.60250002018949
10001,11357,2154.40604026846,14.4051677844668,57.3069461848112,8.77684564503447
10001,11358,2221.86008230453,14.0448971030153,55.5186212955679,8.21730451522311
10001,11360,2201.23376623377,16.3166882465412,63.913701218444,10.4475324804133
10001,11361,2220.5734989648,15.614264975917,60.0471842274162,8.93014494496288
10001,11362,2215.04958677686,16.5699999706804,63.9070249194941,8.98454544366884
10001,11363,2173.87248322148,16.5836911905532,65.6314762294692,10.7527516704278
10001,11364,2020.03005464481,14.4734699739133,56.676912443234,8.08524590176963
10001,11365,1955.48260869565,12.4018478445385,51.2849781948587,7.57991304055828
10001,11366,2115.3956043956,13.2332417309939,53.136593409947,7.09324177438496
10001,11367,1919.25653594771,11.716503274207,48.8552124173033,6.55710784608218
10001,11368,1936.67508305648,10.0020664617469,43.879714177534,5.99366112772214
10001,11369,2068.42311661507,9.7144272455367,44.9752269878722,6.89806501294791
10001,11370,1911.8927444795,8.27878023836013,38.0185802622172,5.45192428599146
10001,11371,2060.82287022533,162.720722978448,47.6285610924987,7.69431566352366
10001,11372,1818.0384375,7.37617500260472,34.0406466600299,4.9869937468908
10001,11373,1765.27598964114,7.77684425469729,35.5808100179968,4.82568257443656
10001,11374,1790.01431209603,8.7405309368919,39.9216158603587,5.7261126404095
10001,11375,1815.44441903019,9.78721179890175,43.7648787393771,6.57891810857814
10001,11377,1585.04220963173,6.13463172432215,28.3273240781033,3.96430736905433
10001,11378,1607.82764505119,6.76534983139396,34.8809299094685,5.24070819071256
10001,11379,1683.06660412758,7.96672607944338,37.9519230769231,5.71990618588469
10001,11385,2099.0931410756,8.46063523603108,39.4981955136532,5.96791893148552
10001,11411,2577.64583333333,19.5224999189377,70.823749144872,8.28729168178203
10001,11412,2582.23333333333,16.1556666904026,59.8414442698161,5.7549999885675
10001,11413,3187.71942446043,18.5884892305882,66.263237136731,6.82640285028828
10001,11414,2666.28326180257,14.4384120400883,60.6391843378288,9.17961374675064
10001,11415,2084.31578947368,11.7359133002928,49.7232971840968,7.66018576528473
